book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
586,3682,3682,2113193,65,689875347,9780689875340.0,Libba Bray,2003.0,A Great and Terrible Beauty,"A Great and Terrible Beauty (Gemma Doyle, #1)",eng,3.79,173613,182107,8902,6620,16645,44166,56502,58174,https://images.gr-assets.com/books/1284558475m/3682.jpg,https://images.gr-assets.com/books/1284558475s/3682.jpg
600,7740152,7740152,7380161,82,385739141,9780385739150.0,Lauren Kate,2010.0,Torment,"Torment (Fallen, #2)",eng,3.89,174393,181384,7245,5367,14327,41971,52983,66736,https://images.gr-assets.com/books/1362339749m/7740152.jpg,https://images.gr-assets.com/books/1362339749s/7740152.jpg
607,8755785,8755785,13629068,7,1481426303,9781481426300.0,Cassandra Clare,2014.0,City of Heavenly Fire,"City of Heavenly Fire (The Mortal Instruments, #6)",eng,4.48,177796,203325,19582,1683,4287,18763,49304,129288,https://images.gr-assets.com/books/1460477794m/8755785.jpg,https://images.gr-assets.com/books/1460477794s/8755785.jpg
612,5094,5094,2113248,164,451210859,9780451210850.0,Stephen King,1987.0,The Drawing of the Three,"The Drawing of the Three (The Dark Tower, #2)",eng,4.23,139052,157513,5293,1062,4303,22908,59055,70185,https://images.gr-assets.com/books/1370918050m/5094.jpg,https://images.gr-assets.com/books/1370918050s/5094.jpg
624,140075,140075,3159810,73,441014941,9780441014940.0,Charlaine Harris,2007.0,All Together Dead,"All Together Dead (Sookie Stackhouse, #7)",eng,4.05,162689,173654,3372,1127,5785,37956,66515,62271,https://images.gr-assets.com/books/1417964062m/140075.jpg,https://images.gr-assets.com/books/1417964062s/140075.jpg
631,170210,170210,1053933,80,441013333,9780441013330.0,Charlaine Harris,2005.0,Dead as a Doornail ,"Dead as a Doornail (Sookie Stackhouse, #5)",eng,4.01,169560,179156,3733,969,6113,42398,69792,59884,https://images.gr-assets.com/books/1468562419m/170210.jpg,https://images.gr-assets.com/books/1468562419s/170210.jpg
643,1326258,1326258,1315683,77,312360304,9780312360310.0,"P.C. Cast, Kristin Cast",2008.0,Chosen: A House of Night Novel,"Chosen (House of Night, #3)",en-US,3.9,180961,188550,4013,5974,14466,42946,53682,71482,https://images.gr-assets.com/books/1393192825m/1326258.jpg,https://images.gr-assets.com/books/1393192825s/1326258.jpg
645,544891,544891,532177,74,60874163,9780060874160.0,Alex Flinn,2007.0,"Beastly (Beastly, #1, Kendra Chronicles, #1)","Beastly (Beastly, #1; Kendra Chronicles, #1)",eng,3.84,150003,157088,8576,4103,12836,39399,48089,52661,https://images.gr-assets.com/books/1334260193m/544891.jpg,https://images.gr-assets.com/books/1334260193s/544891.jpg
652,140079,140079,1174101,75,441014917,9780441014910.0,Charlaine Harris,2006.0,"Definitely Dead (Sookie Stackhouse, #6)","Definitely Dead (Sookie Stackhouse, #6)",en-US,4.02,163054,172955,3669,1028,6116,40058,66966,58787,https://images.gr-assets.com/books/1468562748m/140079.jpg,https://images.gr-assets.com/books/1468562748s/140079.jpg
665,6690798,6690798,2802546,101,345504968,9780345504970.0,Justin Cronin,2010.0,The Passage,"The Passage (The Passage, #1)",eng,4.04,126993,145772,16506,3522,7867,24461,53735,56187,https://images.gr-assets.com/books/1327874267m/6690798.jpg,https://images.gr-assets.com/books/1327874267s/6690798.jpg
666,2744,2744,1007964,112,60515198,9780060515200.0,Neil Gaiman,2005.0,Anansi Boys,Anansi Boys,eng,4.0,137639,153465,7758,1219,5671,32195,66653,47727,https://images.gr-assets.com/books/1479778049m/2744.jpg,https://images.gr-assets.com/books/1479778049s/2744.jpg
675,233667,233667,1803,154,451167805,9780451167800.0,Stephen King,1980.0,Firestarter,Firestarter,eng,3.85,142213,148131,1859,1589,9090,42672,51583,43197,https://images.gr-assets.com/books/1394208032m/233667.jpg,https://images.gr-assets.com/books/1394208032s/233667.jpg
682,14201,14201,3921305,124,765356155,9780765356150.0,Susanna Clarke,2004.0,Jonathan Strange & Mr Norrell,Jonathan Strange & Mr Norrell,eng,3.8,133683,154688,11516,8086,14044,30972,48696,52890,https://images.gr-assets.com/books/1357027589m/14201.jpg,https://images.gr-assets.com/books/1357027589s/14201.jpg
684,12127810,12127810,21539506,63,1423146727,9781423146730.0,Rick Riordan,2013.0,The House of Hades,"The House of Hades (The Heroes of Olympus, #4)",eng,4.54,159774,175407,11843,698,1916,12999,45501,114293,https://images.gr-assets.com/books/1464201430m/12127810.jpg,https://images.gr-assets.com/books/1464201430s/12127810.jpg
685,2536134,2536134,2543657,61,61448761,9780061448770.0,Michael  Grant,2008.0,Gone,"Gone (Gone, #1)",eng,3.85,144606,153953,9445,6428,12529,32771,47507,54718,https://images.gr-assets.com/books/1357796831m/2536134.jpg,https://images.gr-assets.com/books/1357796831s/2536134.jpg
696,43814,43814,3241580,111,345476883,9780345476880.0,Anne Rice,1985.0,The Vampire Lestat,"The Vampire Lestat (The Vampire Chronicles, #2)",eng,4.05,141299,150967,3097,1531,6801,30996,54376,57263,https://images.gr-assets.com/books/1347515742m/43814.jpg,https://images.gr-assets.com/books/1347515742s/43814.jpg
720,2880,2880,1854946,34,1591164419,9781591164420.0,Tite Kubo,2002.0,BLEACH―ブリーチ―　1,"Bleach, Volume 01",eng,4.21,120004,120433,890,2644,5380,18982,30554,62873,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
724,2233407,2233407,3159807,67,441015891,9780441015890.0,Charlaine Harris,2008.0,From Dead to Worse,"From Dead to Worse (Sookie Stackhouse, #8)",eng,4.01,151095,161814,3500,946,5941,37809,62516,54602,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
725,34084,34084,1810634,151,670032565,9780670032560.0,"Stephen King, Ned Dameron",1991.0,The Waste Lands,"The Waste Lands (The Dark Tower, #3)",eng,4.24,117483,135257,3844,801,3169,19831,50959,60497,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
732,7937462,7937462,11342428,93,031612558X,9780316125580.0,Stephenie Meyer,2009.0,The Short Second Life of Bree Tanner,"The Short Second Life of Bree Tanner: An Eclipse Novella (Twilight, #3.5)",eng,3.51,145874,159769,9885,7314,21317,50829,43629,36680,https://images.gr-assets.com/books/1274335680m/7937462.jpg,https://images.gr-assets.com/books/1274335680s/7937462.jpg
746,127455,127455,2116675,72,553804677,9780553804680.0,Scott Lynch,2006.0,The Lies of Locke Lamora,"The Lies of Locke Lamora (Gentleman Bastard, #1)",eng,4.3,118751,138021,9655,2360,4377,14772,44719,71793,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
748,5161066,5161066,5228078,68,441017150,9780441017160.0,Charlaine Harris,2009.0,Dead and Gone,"Dead and Gone (Sookie Stackhouse, #9)",eng,4.01,145157,156932,4315,1114,6415,36292,59321,53790,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
750,12578077,12578077,17588854,60,1620610078,9781620610080.0,Jennifer L. Armentrout,2011.0,Obsidian,"Obsidian (Lux, #1)",eng,4.23,164832,176296,15367,4284,6932,23256,50731,91093,https://images.gr-assets.com/books/1328275091m/12578077.jpg,https://images.gr-assets.com/books/1328275091s/12578077.jpg
756,6644117,6644117,6838626,58,373210086,9780373210080.0,Julie Kagawa,2010.0,"The Iron King (The Iron Fey, #1) ","The Iron King (The Iron Fey, #1)",eng,3.92,158063,163118,10506,5814,11383,34292,50281,61348,https://images.gr-assets.com/books/1327877670m/6644117.jpg,https://images.gr-assets.com/books/1327877670s/6644117.jpg
759,8709527,8709527,13582374,37,1595143173,9781595143170.0,Richelle Mead,2011.0,Bloodlines,"Bloodlines (Bloodlines, #1)",en-US,4.22,140599,146134,7698,3103,4901,21147,45060,71923,https://images.gr-assets.com/books/1297199431m/8709527.jpg,https://images.gr-assets.com/books/1297199431s/8709527.jpg
766,23754,23754,1228437,68,1563892278,9781563892270.0,"Neil Gaiman, Sam Kieth, Mike Dringenberg, Malcolm Jones III, Todd Klein, Karen  Berger",1989.0,Preludes & Nocturnes,Preludes & Nocturnes (The Sandman #1),eng,4.3,122540,138525,4388,2632,3868,16435,41523,74067,https://images.gr-assets.com/books/1411609637m/23754.jpg,https://images.gr-assets.com/books/1411609637s/23754.jpg
774,13206828,13206828,18390772,51,312642970,9780312642980.0,Marissa Meyer,2014.0,Cress,"Cress (The Lunar Chronicles, #3)",eng,4.46,162069,177466,20055,866,2056,14772,56494,103278,https://images.gr-assets.com/books/1470057005m/13206828.jpg,https://images.gr-assets.com/books/1470057005s/13206828.jpg
783,4134071,4134071,4181277,63,031237982X,9780312379830.0,"P.C. Cast, Kristin Cast",2009.0,Hunted,"Hunted (House of Night, #5)",eng,3.93,138103,146051,3204,4169,10788,32719,41977,56398,https://images.gr-assets.com/books/1438042897m/4134071.jpg,https://images.gr-assets.com/books/1438042897s/4134071.jpg
802,7108001,7108001,6596168,62,446563080,9780446563090.0,Seth Grahame-Smith,2010.0,Abraham Lincoln: Vampire Hunter,Abraham Lincoln: Vampire Hunter,en-US,3.7,106336,118704,11875,4404,10413,31741,42104,30042,https://images.gr-assets.com/books/1291165397m/7108001.jpg,https://images.gr-assets.com/books/1291165397s/7108001.jpg
803,271199,271199,542633,17,1591826039,9781591826030.0,"Natsuki Takaya, Alethea Nibley, Athena Nibley",1999.0,フルーツバスケット 1,"Fruits Basket, Vol. 1",eng,4.23,118467,118803,1541,3190,5265,17379,27721,65248,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
805,6917952,6917952,7145410,61,1905654944,9781905654950.0,"P.C. Cast, Kristin Cast",2010.0,Burned: A House of Night Novel,"Burned (House of Night, #7)",eng,3.98,120763,129493,2999,3628,8971,27361,35719,53814,https://images.gr-assets.com/books/1327944437m/6917952.jpg,https://images.gr-assets.com/books/1327944437s/6917952.jpg
806,5096,5096,750558,11,340829788,9780340829780.0,"Stephen King, Dave McKean",1997.0,Wizard and Glass,"Wizard and Glass (The Dark Tower, #4)",eng,4.24,105026,120708,4070,1040,4034,17762,39468,58404,https://images.gr-assets.com/books/1327946510m/5096.jpg,https://images.gr-assets.com/books/1327946510s/5096.jpg
814,6262365,6262365,6445600,62,1905654588,9781905654580.0,"P.C. Cast, Kristin Cast",2008.0,Tempted,"Tempted (House of Night, #6)",eng,3.96,127387,137910,3165,4010,9937,29521,38966,55476,https://images.gr-assets.com/books/1408633041m/6262365.jpg,https://images.gr-assets.com/books/1408633041s/6262365.jpg
832,268602,479309,1097497,101,399151575,9780399151580.0,J.D. Robb,1995.0,Naked in Death,"Naked in Death (In Death, #1)",en-US,4.13,78028,126781,4462,3226,5211,21254,39535,57555,https://images.gr-assets.com/books/1297783540m/268602.jpg,https://images.gr-assets.com/books/1297783540s/268602.jpg
834,4502877,4502877,4551869,1,,,Stephenie Meyer,2008.0,Midnight Sun (Partial Draft),"Midnight Sun (Twilight, #1.5)",eng,4.03,138118,138117,9189,6209,9089,23237,35433,64149,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
841,42900,42900,1214837,52,451219368,9780451219370.0,J.R. Ward,2006.0,"Lover Awakened (Black Dagger Brotherhood, #3)","Lover Awakened (Black Dagger Brotherhood, #3)",eng,4.45,134249,142754,5926,1196,2744,14043,36965,87806,https://images.gr-assets.com/books/1388773547m/42900.jpg,https://images.gr-assets.com/books/1388773547s/42900.jpg
859,3227063,3227063,3261241,48,316033677,9780316033670.0,Brent Weeks,2008.0,The Way of Shadows,"The Way of Shadows (Night Angel, #1)",en-US,4.15,109236,114492,4025,2049,4811,17366,39470,50796,https://images.gr-assets.com/books/1327881551m/3227063.jpg,https://images.gr-assets.com/books/1327881551s/3227063.jpg
871,7091488,7091488,6902804,59,441018645,9780441018640.0,Charlaine Harris,2010.0,Dead in the Family,"Dead in the Family (Sookie Stackhouse, #10)",en-US,3.88,127379,138027,5325,1531,8555,37227,48154,42560,https://images.gr-assets.com/books/1290479828m/7091488.jpg,https://images.gr-assets.com/books/1290479828s/7091488.jpg
875,305234,305234,296240,62,61214655,9780061214650.0,Melissa Marr,2007.0,Wicked Lovely ,"Wicked Lovely (Wicked Lovely, #1)",en-US,3.69,131034,136316,6591,5909,13879,36275,40331,39922,https://images.gr-assets.com/books/1327814035m/305234.jpg,https://images.gr-assets.com/books/1327814035s/305234.jpg
880,2800905,2800905,2451397,52,61662690,9780061662690.0,Kelley Armstrong,2008.0,The Summoning,"The Summoning (Darkest Powers, #1)",en-US,4.03,132285,136832,5830,3330,7629,27219,42153,56501,https://images.gr-assets.com/books/1478986944m/2800905.jpg,https://images.gr-assets.com/books/1478986944s/2800905.jpg
884,23164983,23164983,17377739,29,1594747350,9781594747360.0,Ransom Riggs,2014.0,Hollow City,"Hollow City (Miss Peregrine’s Peculiar Children, #2)",eng,4.07,73149,132924,14221,971,4618,25627,54274,47434,https://images.gr-assets.com/books/1429175859m/23164983.jpg,https://images.gr-assets.com/books/1429175859s/23164983.jpg
889,35729,35729,1593685,57,451218043,9780451218050.0,J.R. Ward,2006.0,"Lover Eternal (Black Dagger Brotherhood, #2)","Lover Eternal (Black Dagger Brotherhood, #2)",eng,4.35,137558,146205,5559,1583,3587,17261,42711,81063,https://images.gr-assets.com/books/1300845974m/35729.jpg,https://images.gr-assets.com/books/1300845974s/35729.jpg
891,91477,91477,855288,59,451458125,9780451458120.0,Jim Butcher,2001.0,Fool Moon ,"Fool Moon (The Dresden Files, #2)",eng,4.04,111371,122158,5269,580,4224,26768,49154,41432,https://images.gr-assets.com/books/1345556849m/91477.jpg,https://images.gr-assets.com/books/1345556849s/91477.jpg
894,64216,64216,1128601,98,61020648,9780061020640.0,Terry Pratchett,1989.0,Guards! Guards!,"Guards! Guards! (Discworld, #8)",eng,4.32,108652,119069,2610,756,1721,14830,43570,58192,https://images.gr-assets.com/books/1431127356m/64216.jpg,https://images.gr-assets.com/books/1431127356s/64216.jpg
898,43758,43758,3147123,100,345419626,9780345419620.0,Anne Rice,1988.0,The Queen of the Damned,"The Queen of the Damned (The Vampire Chronicles, #3)",eng,3.86,110693,117289,1921,1866,8091,31233,39038,37061,https://images.gr-assets.com/books/1327871992m/43758.jpg,https://images.gr-assets.com/books/1327871992s/43758.jpg
909,9067850,9067850,13945952,66,1423140567,9781423140570.0,Rick Riordan,2011.0,The Throne of Fire,"The Throne of Fire (Kane Chronicles, #2)",eng,4.2,116360,123024,4900,869,3653,20425,42668,55409,https://images.gr-assets.com/books/1366227973m/9067850.jpg,https://images.gr-assets.com/books/1366227973s/9067850.jpg
918,114955,114955,508999,121,786851473,9780786851480.0,Eoin Colfer,2002.0,The Arctic Incident,"The Arctic Incident (Artemis Fowl, #2)",eng,3.94,108031,114867,2434,1594,5098,27655,44276,36244,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
923,17402605,17402605,3354660,85,552562521,9780552562520.0,Michael Scott,2007.0,The Alchemyst: The Secrets of The Immortal Nicholas Flamel,"The Alchemyst (The Secrets of the Immortal Nicholas Flamel, #1)",eng,3.84,58396,115864,7165,3737,8839,27510,38469,37309,https://images.gr-assets.com/books/1361310229m/17402605.jpg,https://images.gr-assets.com/books/1361310229s/17402605.jpg
928,17675462,17675462,18970934,64,545424925,9780545424930.0,Maggie Stiefvater,2012.0,The Raven Boys,"The Raven Boys (The Raven Cycle, #1)",eng,4.05,121727,159696,20296,4299,7656,26761,57622,63358,https://images.gr-assets.com/books/1477103737m/17675462.jpg,https://images.gr-assets.com/books/1477103737s/17675462.jpg
929,547094,547094,2223519,26,031286504X,9780312865050.0,Richard Matheson,1954.0,I Am Legend and Other Stories,I Am Legend and Other Stories,eng,3.99,98795,102941,4383,1451,5061,22371,38426,35632,https://images.gr-assets.com/books/1317791583m/547094.jpg,https://images.gr-assets.com/books/1317791583s/547094.jpg
936,4978,4978,2754911,105,141651693X,9781416516930.0,"Stephen King, Bernie Wrightson",2003.0,Wolves of the Calla,"Wolves of the Calla (The Dark Tower, #5)",eng,4.17,98182,109648,2874,1013,3733,17788,39889,47225,https://images.gr-assets.com/books/1419360231m/4978.jpg,https://images.gr-assets.com/books/1419360231s/4978.jpg
945,9369720,9369720,10958266,66,385739168,9780385739160.0,Lauren Kate,2011.0,Passion,"Passion (Fallen, #3)",eng,3.89,119735,125252,5464,3673,10214,28665,35799,46901,https://images.gr-assets.com/books/1362339802m/9369720.jpg,https://images.gr-assets.com/books/1362339802s/9369720.jpg
947,11500217,15863832,16435765,67,144477851X,9781444778520.0,Susan Ee,2011.0,Angelfall,"Angelfall (Penryn & the End of Days, #1)",en-US,4.19,73886,128028,13789,2909,5168,18366,40347,61238,https://images.gr-assets.com/books/1423238576m/11500217.jpg,https://images.gr-assets.com/books/1423238576s/11500217.jpg
953,5091,5091,6309701,105,1416524525,9781416524530.0,Stephen King,2004.0,The Dark Tower,"The Dark Tower (The Dark Tower, #7)",en-US,4.27,93296,104085,3945,1630,3759,13375,31203,54118,https://images.gr-assets.com/books/1372296329m/5091.jpg,https://images.gr-assets.com/books/1372296329s/5091.jpg
970,17182126,17182126,21366540,64,385743564,9780385743560.0,Brandon Sanderson,2013.0,Steelheart,"Steelheart (The Reckoners, #1)",eng,4.16,76261,102116,10160,1300,3063,15596,40585,41572,https://images.gr-assets.com/books/1357576738m/17182126.jpg,https://images.gr-assets.com/books/1357576738s/17182126.jpg
978,11559200,11559200,16499524,64,670023485,9780670023490.0,Deborah Harkness,2012.0,Shadow of Night,"Shadow of Night (All Souls Trilogy, #2)",eng,4.04,97925,112860,11911,1531,5320,22037,41964,42008,https://images.gr-assets.com/books/1320604137m/11559200.jpg,https://images.gr-assets.com/books/1320604137s/11559200.jpg
